123,"delhi corona update लगातार घट रहा कोरोना संक्रमण दर, बीते 24 घंटे में कोरोना के 377 नए मामले | राजधानी दिल्ली में कोरोना के मामले बढ़ रहे हैं. राहत की बात यह है कि संक्रमण की रफ्तार कम हुई है. बीते 24 घंटे में 377 नए मामलों की पुष्टि हुई है. वहीं बीते 24 घंटे के दौरान कोरोना से दाे मरीजों की मौत हो गई. delhi corona update ","Delhi corona update Corona infection rate is continuously decreasing, 377 new cases of corona in last 24 hours. Corona cases are increasing in the capital Delhi. It is a matter of relief that the pace of infection has reduced. In the last 24 hours, 377 new cases have been confirmed. At the same time, during the last 24 hours, two patients died of corona. ","[{'Disease': 'Corona', 'Location': 'Delhi', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '377'}, {'Disease': 'Corona', 'Location': 'Delhi', 'Incident (case or death)': 'death', 'Incident Type (new or total)': 'total', 'Number': 'Two'}]","[{'Question': 'In which place corona infection rate is continuously decreasing', 'Answer': 'Delhi'}, {'Question': 'How many new cases of corona in last 24 hours', 'Answer': '377'}, {'Question': 'How many patients died of corona', 'Answer': 'Two'}, {'Question': 'In how many hours two patients died', 'Answer': '24 hours'}]",Saba
124,"उत्तर प्रदेश के आजमगढ़ और बरेली में सड़क हादसों ने ली 8 लोगों की जान, सीएम योगी ने जताया शोक |   ","Road accidents killed 8 people in Uttar Pradesh's Azamgarh and Bareilly, CM Yogi expressed grief.",[],"[{'Question': 'How many people killed in Uttar Pradesh due to Road Accidents', 'Answer': '8'}, {'Question': '8 people died in Uttar Pradesh due to which reason', 'Answer': 'Road Accidents'}]",Saba
125,"18 Districts And 1370 Villages Of Uttar Pradesh Submerged In Flood Water CM Yogi Adityanath Gave These Instructions | UP News: यूपी के 18 जिलों के 1370 गांव बाढ़ से घिरे, CM योगी आदित्यनाथ ने दिए ये सख्त निर्देश . Flood in UP : उत्तर प्रदेश के राहत आयुक्त कार्यालय के मुताबिक प्रदेश में अधिक बारिश होने से तीन, आकाशीय बिजली गिरने से एक, सर्पदंश से एक, तथा डूबने से एक व्यक्ति की मौत हुई है. "," UP News: 1370 villages of 18 districts of UP surrounded by flood, CM Yogi Adityanath gave these strict instructions. Flood in UP: According to the Office of the Relief Commissioner of Uttar Pradesh, three people have died in the state due to excessive rains, one due to lightning, one due to snakebite, and one due to drowning.",[],"[{'Question': 'How many villagers are surrounded by flood', 'Answer': '1370'}, {'Question': 'How many districts of UP are surrounded by flood', 'Answer': '18'}, {'Question': 'How many people have died in the state due to excessive rains', 'Answer': 'Three people'}, {'Question': 'How many people died due to lightning', 'Answer': 'one'}]",Saba
126,"Lumpy Pox: 55 Sick Bovines Recover After Treatment, No New Case Found - लंपी पॉक्स : लंपी : बीमार 55 गोवंश उपचार के बाद स्वस्थ, नहीं मिला नया केस - Hisar News | लंपी पॉक्स : लंपी : बीमार 55 गोवंश उपचार के बाद स्वस्थ, नहीं मिला नया केस ","Lumpy Pox: 55 Sick Bovines Recover After Treatment, No New Case Found Lumpi Pox: Lumpi: Sick 55 cattle recovered after treatment, no new case found",[],"[{'Question': 'How many Bovinces recovered from Lumpy pox', 'Answer': '55'}, {'Question': '55 sick Bovines were recovered from which  disease', 'Answer': 'Lumpy Pox'}]",Saba
127,"Corona Mock Drill Chandrapur: चंद्रपुरात कोरोना मॉकड्रिल; आरोग्य यंत्रणा सक्षम असल्याचा दावा, corona mock drill started in chandrapur 18 active corona patient found health system claims to be competent | चंद्रपूर जिल्ह्यात आजपासून कोरोनाच्या मॉकड्रिलला सुरुवात झाली आहे उद्या सायंकाळी मॉकड्रिल पूर्ण होणार आहे कोरोनाविरुद्ध लढण्यासाठी चंद्रपूर जिल्ह्याची आरोग्य यंत्रणा सक्षम असल्याचा दावा चंद्रपूर जिल्हा सामान्य रुग्णालयाचे शल्यचिकित्सक यांनी केला आहे सध्या जिल्ह्यात केवळ 18 कोरोेना ऍक्टिव्ह रुग्ण आढळून आले आहेत","Corona Mock Drill Chandrapur: Chandrapurat Corona Mockdrill; Health system claims to be competent, corona mock drill started in Chandrapur 18 active corona patient found health system claims to be competent. In Chandrapur district, the mock drill of Corona has started from today, and the mock drill will be completed in the evening. The health system of Chandrapur district is capable of fighting against Corona.","[{'Disease': 'Corona', 'Location': 'Chandrapur', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '18'}]","[{'Question': 'How many active corona patient found health system claims to be competent in Chandarpur', 'Answer': '18'}, {'Question': 'The health system of Chandrapur district is capable of fighting against which disease', 'Answer': 'Corona'}, {'Question': 'Which system claims to be component', 'Answer': 'Health'}]",Saba
128,Crime - हमीरपुरः किशोर की आत्महत्या में पांच पर मुकदमा दर्ज - Hamirpur News | हमीरपुरः किशोर की आत्महत्या में पांच पर मुकदमा दर्ज , Hamirpur: Case filed against five in teen's suicide,[],"[{'Question': ""Case was filed against how many people in teen's suicide"", 'Answer': 'five'}, {'Question': 'For what reason the case was filed against five people', 'Answer': ""teen's suicide""}]",Saba
129,पटाखा फैक्ट्री में ब्लास्ट के बाद पसरा मातम | Horror pictures of blast in firecracker factory - Dainik Bhaskar | अवैध पटाखा फैक्ट्री में धमाके का दर्द निर्दोष लोग भुगत रहे हैं। जिन 4 लोगों की मौत हुई उनके परिवार में मातम पसरा है। 8 गंभीर घायल जिंदगी और मौत से जूझ रहे हैं। एक बच्ची के तो चीथड़े उड़ गए हैं। | मुरैना में पटाखा फैक्ट्री में हुए बिस्फोट ने मचाई तबाही ,"Mourning spread after the blast in the firecracker factory. Horror pictures of blast in firecracker factory - Dainik Bhaskar | Innocent people are suffering the pain of explosion in illegal firecracker factory. There is mourning in the families of the 4 people who died. 8 seriously injured are battling for life and death. One girl child has been torn to shreds. , The explosion in the firecracker factory in Morena caused havoc",[],"[{'Question': 'How many girls have been torn to shreds', 'Answer': 'one girl'}, {'Question': 'Mourning spread after the blast in which factory.', 'Answer': 'firecracker factory. '}, {'Question': 'How many people are battling for life and death', 'Answer': '8'}, {'Question': 'what is the reason for causing havoc', 'Answer': 'The explosion in the firecracker factory'}]",Saba
130,"Bihar Corona update speed of corona is not stopping in Bihar 136 patients including 53 were found in Patna - Bihar Corona update: बिहार में थम नहीं रही कोरोना की रफ्तार, पटना में 53 सहित 136 मरीज मिले | पटना में कोरोना के सबसे अधिक मरीज मिलने का सिलसिला जारी है। जांच में पटना में 53 संक्रमित मिले। गया से 28, पूर्णिया से 11,  भागलपुर से नौ और खगड़िया से सात मरीज मिले।","Bihar Corona update speed of corona is not stopping in Bihar 136 patients including 53 were found in Patna The process of getting the maximum number of corona patients continues in Patna. Investigation found 53 infected in Patna. 28 patients were found in Gaya, 11 in Purnea, nine in Bhagalpur and seven in Khagaria.","[{'Disease': 'Corona', 'Location': 'Bihar', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '136'}, {'Disease': 'Corona', 'Location': 'Patna', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '53'}, {'Disease': 'Corona', 'Location': 'Gaya', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '28'}, {'Disease': 'Corona', 'Location': 'Purnea', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '11'}, {'Disease': 'Corona', 'Location': 'Bhagalpur', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '9'}, {'Disease': 'Corona', 'Location': 'Khagaria', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '7'}]","[{'Question': 'How many cases were found in Bihar of corona', 'Answer': '136'}, {'Question': '53 cases were found in which place', 'Answer': 'Patna'}, {'Question': '28 patients were found in which place', 'Answer': 'Gaya'}, {'Question': 'How many patients were found from Khagaria', 'Answer': '7'}]",Saba
131,"गौतमबुद्धनगर में डरा रहा कोरोना, 24 घंटे में 100 से ज्यादा मामले | Corona Cases In UP: गौतमबुद्धनगर में डरा रहा कोरोना, 24 घंटे में 100 से ज्यादा मामले, उत्तर प्रदेश में 206 मामले आये सामने "," Corona Cases In UP: Corona scare in Gautam Budh Nagar, more than 100 cases in 24 hours, 206 cases surfaced in Uttar Pradesh","[{'Disease': 'Corona', 'Location': 'Gautam Budh Nagar,UP', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '100'}, {'Disease': 'Corona', 'Location': 'Uttar Pradesh', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '206'}]","[{'Question': 'How many Corona cases were found in Gautam Budh Nagar', 'Answer': '100'}, {'Question': '100 cases were found in how many hours', 'Answer': '24'}, {'Question': 'How many cases were surfaced in Uttar Pradesh', 'Answer': '206'}, {'Question': 'Corona scared in which place', 'Answer': 'Gautam Budh Nagar'}]",Saba
132,sadak haadason mein bijalee karmachaaree samet do logon kee maut | सड़क हादसों में बिजली कर्मचारी समेत दो लोगों की मौत | Patrika News | सड़क हादसों में बिजली कर्मचारी समेत दो लोगों की मौत हो गई। हादसों की जानकारी मिलने के बाद पुलिस मौके पर पहुंची और शवों को अपने कब्जे में लेकर पोस्टमार्टम के लिए भेजा। दोनों सड़क हादसों की कविनगर और मसूरी थाने में रिपोर्ट दर्ज कराई गई है। पुलिस आगे की कार्रवाई में लगी है। | Ghaziabad News | undefined News | Patrika News,"Two people, including an electrician, died in road accidents. After getting information about the accidents, the police reached the spot and took the dead bodies in their custody and sent them for postmortem. Reports of both the road accidents have been lodged at Kavinagar and Mussoorie police stations. Police is engaged in further action. , Ghaziabad News | Undefined News | Patrika News",[],"[{'Question': 'How many people including an electrician, died in road accidents. ', 'Answer': 'Two people'}, {'Question': 'After getting information about the accidents, Who has reached the spot and took the dead bodies in their custody ', 'Answer': 'Police'}, {'Question': 'Reports of both the road accidents have been lodged at which place', 'Answer': ' Kavinagar and Mussoorie police stations'}, {'Question': 'Who is engaged in further action. ', 'Answer': 'Police'}]",Saba
133,"11वीं का एग्जाम था, महंगे कैमरे से फोटो शूट करते थे | 11th exam was there, used to shoot photos with expensive camera - Dainik Bhaskar | हाईवे पर फोटो शूट और रील्स बना रहे पांच लड़के एक हादसे का शिकार हो गए। एक बोलेरो कैंपर ने पांचों को कुचल दिया। इनमें तीन गंभीर रूप से घायल हो गए, जिनका इलाज गुजरात के पालनपुर स्थित प्राइवेट हॉस्पिटल में चल रहा है। मामला बाड़मेर जिले के धोरीमन्ना कस्बे का है। घटना गुरुवार शाम 7 बजे की बताई जा रही है। | Used to make reels in action with lakhs of rupees cameras,"," 11th exam was there, used to shoot photos with expensive camera - Dainik Bhaskar | Five boys who were making photo shoots and reels on the highway met with an accident. A Bolero camper crushed all five. Three of them were seriously injured, who are being treated at a private hospital in Palanpur, Gujarat. The case pertains to Dhorimanna town of Barmer district. The incident is being told at 7 pm on Thursday. , Used to make reels in action with lakhs of rupees cameras,",[],"[{'Question': 'How many boys were making photo shoots and reels on the highway ', 'Answer': 'Five boys'}, {'Question': 'Which vehicle crushed all five. ', 'Answer': 'Bolero'}, {'Question': 'How many are seriously injured', 'Answer': 'Three boys'}, {'Question': 'At which time did the accident take place', 'Answer': '7 pm'}]",Saba
134,Kathua - डेंगू ने तीन लोगों को लगाया डंक - Kathua News | डेंगू ने तीन लोगों को लगाया डंक ,Kathua - Dengue stings three people - Kathua News ,"[{'Disease': 'Dengue', 'Location': 'Kathua', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '3'}]","[{'Question': 'How many people are suffering from dengue in Kathua', 'Answer': 'Three people'}, {'Question': 'Through which disease three people are suffering from', 'Answer': 'Dengue'}, {'Question': 'In which place dengue is spreading ', 'Answer': 'Kathua'}]",Saba
135,"एकीकृत निक्षय दिवस पर मिले टीबी के 23 और मरीज, इलाज शुरू - Saharanpur . 16 जनवरी को सभी स्वास्थ्य इकाइयों पर मनाया गया था एकीकृत निक्षय दिवस जनवाणी संवाददाता | सहारनपुर: गत16 जनवरी को आयोजित एकीकृत निक्षय दिवस की उपयोगिता","23 more TB patients found on Integrated Nikshay Day, treatment started - Saharanpur. Integrated Defense Day was celebrated at all health units on January 16 Janvani Correspondent | Saharanpur: Utility of Integrated Defense Day organized on 16th January","[{'Disease': 'Tuberculosis', 'Location': 'Saharanpur', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '23'}]","[{'Question': 'How many tb patients were found on Integrated Nikshay Day', 'Answer': '23 patients'}, {'Question': 'On which day Integrated Defense was celebrated at all health units ', 'Answer': 'January 16'}, {'Question': 'which occasion was celebrated at all health units on January 16', 'Answer': ' Integrated Defense Day '}, {'Question': '23 patients were found of which disease', 'Answer': 'TB'}]",Saba
136,32 People Found Corona Infected In Panchkula District - कोरोना के 32 नए मरीज सामने आए - Panchkula News . कोरोना के 32 नए मरीज सामने आए ,32 People Found Corona Infected In Panchkula District - ,"[{'Disease': 'Corona', 'Location': 'Panchkula', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '32'}]","[{'Question': 'How many cases of corona were found in Panchkula district', 'Answer': '32'}, {'Question': '32 people were found of corona from which place', 'Answer': 'Panchkula district'}, {'Question': '32 people were infected from which disease in Panchkula district', 'Answer': 'Corona'}]",Saba
137,स्कूल में जहरीला खाना खाने से 57 बच्चे बीमार . नई दिल्ली। स्थानीय पुलिस अधिकारियों के हवाले से समाचार एजेंसी रॉयटर्स ने कहा कि पिछले दो सप्ताह में ,"57 children fell ill after consuming poisonous food in the school. New Delhi. Quoting local police officials, the news agency Reuters said that in the last two weeks",[],"[{'Question': 'How many children fell ill after consuming poisonous food in the school. ', 'Answer': '57'}, {'Question': '57 children fell ill due to which reason', 'Answer': 'Food poison'}, {'Question': 'Where did the incident of food poision took place', 'Answer': 'New Delhi'}]",Saba
138,"1 Dead After Sudden Rise Of Dengue Cases In Jaipur  | Rajasthan: जयपुर में डेंगू के मामलों में 155% की बढ़ोतरी, 1 की मौत . जयपुर में 1 जनवरी से 27 सितंबर के बीच दर्ज किए गए 1,201 डेंगू के मामलों में से 730 केवल 19 दिनों में सामने आए. स्वास्थ्य विभाग अधिकारी ने लोगों को  सावधान रहने के लिए कहा है ","1 Dead After Sudden Rise Of Dengue Cases In Jaipur | Rajasthan: 155% increase in dengue cases in Jaipur, 1 death. Of the 1,201 dengue cases reported in Jaipur between January 1 and September 27, 730 were reported in just 19 days. Health department official has asked people to be careful","[{'Disease': 'Dengue', 'Location': 'Jaipur', 'Incident (case or death)': 'death', 'Incident Type (new or total)': 'new', 'Number': '1'}, {'Disease': 'Dengue', 'Location': 'Jaipur', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'total', 'Number': '1201'}]","[{'Question': '1 Death happen after sudden rise of which disease', 'Answer': 'Dengue'}, {'Question': 'How many cases were reported in Jaipur between January 1 and September 27', 'Answer': '1201'}, {'Question': '730 cases were reported in how many days', 'Answer': '19 days'}, {'Question': 'Which department official asked people to be careful', 'Answer': 'Health Department'}]",Saba
139,Chhattisgarh Corona Tracker  छत्तीसगढ़ के दुर्ग जिले में मिला कोरोना मरीज | छत्तीसगढ़ में 1 कोरोना मरीज की पुष्टि होने के साथ कुल मामलों की संख्या 1177760 हो गई है. chhattisgarh corona update today प्रदेश में पॉजिटिविटी दर 0.23  प्रतिशत है. CG Corona update प्रदेश में एक्टिव केस की संख्या 7 पर ही बनी हुई है. शुक्रवार को दुर्ग जिले में एक कोरोना मरीज मिला. किसी की भी मौत कोरोना से नहीं हुई है. chhattisgarh corona tracker छत्तीसगढ़ के 24 जिलों में कोरोना एक्टिव मरीज नहीं हैं. Corona active patient in Chhattisgarh,"Chhattisgarh Corona Tracker Corona patient found in Durg district of Chhattisgarh. With the confirmation of 1 corona patient in Chhattisgarh, the total number of cases has increased to 1177760. chhattisgarh corona update today The positivity rate in the state is 0.23 percent. CG Corona update The number of active cases in the state remains at 7 only. A corona patient was found in Durg district on Friday. No one has died from Corona. chhattisgarh corona tracker There are no active corona patients in 24 districts of Chhattisgarh. Corona active patient in Chhattisgarh","[{'Disease': 'Corona', 'Location': 'Chhattisgarh', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '1'}, {'Disease': 'Corona', 'Location': 'Chhattisgarh', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'total', 'Number': '1177760'}]","[{'Question': 'How many corona patients found in chhattisgarh', 'Answer': '1'}, {'Question': 'What is the positivity rate of corona in the state', 'Answer': '0.23'}, {'Question': 'How many active cases are present in the state', 'Answer': '7'}, {'Question': 'A corona patient was found in which district', 'Answer': 'Durg'}]",Saba
140,Ten New Cases Of Corona Surfaced - कोरोना के दस नए मामले आए सामने - Ambala News | कोरोना के दस नए मामले आए सामने ,Ten new cases of Corona surfaced - Ambala News ,"[{'Disease': 'Corona', 'Location': 'Ambala', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '10'}]","[{'Question': 'How many cases of corona are surfaced in Ambala', 'Answer': 'Ten'}, {'Question': '10 cases of corona are found in which place', 'Answer': 'Ambala'}, {'Question': '10 cases are found of which disease in Ambala', 'Answer': 'Corona'}]",Saba
141,"आंध्र प्रदेश के विजयवाड़ा के गवर्नरपेट में पटाखे की दुकान में लगी आग, दमकल की गाड़ियां मौके पर | Andhra Pradesh Fire broke at a firecracker shop in Governerpet, Vijayawada - Hindi Oneindia  | आंध्र प्रदेश के विजयवाड़ा से फिर से एक आग लगने की घटना सामने आई है। विजयवाड़ा के गवर्नरपेट इलाके में एक पटाखे की दुकान में आग लग गई है। मौके पर दमकल विभाग की 2 गाड़ियां आग को बुझाने के लिए मौजूद है।  Andhra Pradesh Fire broke at a firecracker shop in Governerpet, Vijayawada ","Andhra Pradesh Fire broke out at a firecracker shop in Governorpet, Vijayawada - Hindi Oneindia | Another fire incident has come to light from Vijayawada in Andhra Pradesh. A fire broke out at a firecracker shop in Vijayawada's Governorpet area. Two vehicles of the fire department are present on the spot to douse the fire. Andhra Pradesh Fire broke out at a firecracker shop in Governorpet, Vijayawada",[],"[{'Question': 'In which place fire broke out at a firecracker shop ', 'Answer': 'Governorpet, Vijayawada ,Andhra Pradesh.'}, {'Question': 'How many vehicles of the fire department are present on the spot to douse the fire. ', 'Answer': 'Two vehicles'}, {'Question': 'What incident happen in Governorpet, Vijayawada', 'Answer': 'Fire broke out at a firecracker shop'}, {'Question': 'Two vehicles of which department are present on the spot to douse the fire. ', 'Answer': ' Fire department '}]",Saba
142,"आरा में हर्ष फायरिंग: शादी समारोह में युवक ने चलाई गोली, दो लोग हुए घायल | आरा में हर्ष फायरिंग (Harsh firing in Ara) के दैरान दो लोग घायल हो गए हैं. दोनों शादी समारोह के दौरान स्टेज पर जयमाला का वीडियो बना रहे थे उसी दौरान उन्हें गोली लग गई. आगे पढ़ें पूरी खबर...","Harsh firing in Arrah: A youth opened fire at a wedding ceremony, two people were injured. Both were making a video of Jaimala on the stage during the wedding ceremony, during which they got shot.",[],"[{'Question': 'Where did the firing take place', 'Answer': 'Arrah'}, {'Question': 'How many people are injured', 'Answer': 'Two people'}, {'Question': ' Both were making a video of Jaimala on the stage during which ceremony', 'Answer': ' Wedding Ceremony'}, {'Question': 'Who has opened the fire at a wedding ceremony', 'Answer': 'Youth'}]",Saba
143,"Khagaria  Five people injured by dog bite - खगड़िया: कुत्ता काटने से पांच लोग घायल . गोगरी,एक संवाददाता महेशखूंट रेलवे स्टेशन के समीप आवारा कुत्ता के काटने से पांच लोग...","Five people died after being bitten by a stray dog near Maheshkhunt railway station,Khagaria ,Gogri.",[],"[{'Question': 'How many people died after being bitten by a stray dog near Maheshkhunt railway station,Khagaria ,Gogri.', 'Answer': 'Five People'}, {'Question': 'In which place five people died after being bitten by a stray dog', 'Answer': 'Maheshkhunt railway station,Khagaria ,Gogri.'}]",Saba
141,"आंध्र प्रदेश के विजयवाड़ा के गवर्नरपेट में पटाखे की दुकान में लगी आग, दमकल की गाड़ियां मौके पर | Andhra Pradesh Fire broke at a firecracker shop in Governerpet, Vijayawada - Hindi Oneindia  | आंध्र प्रदेश के विजयवाड़ा से फिर से एक आग लगने की घटना सामने आई है। विजयवाड़ा के गवर्नरपेट इलाके में एक पटाखे की दुकान में आग लग गई है। मौके पर दमकल विभाग की 2 गाड़ियां आग को बुझाने के लिए मौजूद है।  Andhra Pradesh Fire broke at a firecracker shop in Governerpet, Vijayawada ","Fire breaks out at a firecracker shop in Governorpet, Vijayawada, Andhra Pradesh, fire tenders at the spot. Andhra Pradesh Fire broke out at a firecracker shop in Governorpet, Vijayawada - Hindi Oneindia | Another fire incident has come to light from Vijayawada in Andhra Pradesh. A fire broke out at a firecracker shop in Vijayawada's Governorpet area. Two vehicles of the fire department are present on the spot to douse the fire. Andhra Pradesh Fire broke out at a firecracker shop in Governerpet, Vijayawada",[],"[{'Question': 'What happened in a firecracker shop in Governorpet, Vijayawada?', 'Answer': 'Fire broke out'}, {'Question': 'Where did fire break out in a firecracker shop?', 'Answer': ""Vijayawada's Governorpet area""}, {'Question': 'How many fire department vehicles did it take to douse the fire?', 'Answer': 'Two'}, {'Question': 'In which state did fire break out in a firecracker shop?', 'Answer': 'Andhra Pradesh'}]",Marwan
144,"Bihar Gaya 4 foreign coronavirus infected youth Agra quarantine | बिहार के गया में 4 विदेशी कोरोनावायरस संक्रमित मिले, चीन से आया एक युवक आगरा में क्वारंटाइन | Patrika News | Coronavirus Updates देश में 26 दिसम्बर को आई जांच रिपोर्ट में बीते 24 घंटे में 196 नए कोरोनावायरस केस मिले। पर विदेश यात्रा करके आए या फिर विदेशी पर्यटकों की वजह से देश में कोरोनावायरस केस मिलने की शुरूआत हो गई है। आगरा के बाद बिहार के गया में 4 विदेशी कोरोनावायरस संक्रमित मिले। पर ताज्जुब यह है कि, उनमें कोरोना के कोई भी लक्षण प्रत्यक्ष रूप से नहीं दिख रहे थे। बेंगलुरु हवाई अड्डे पर चीन से लौटे 12 यात्रियों में से एक कोरोनावायरस कोविड पॉजिटिव मिला। नई सूचना के अनुसार, कोलकाता हवाईअड्डे पर 2 कोविड पॉजिटिव मामले सामने आए हैं। | National News News | undefined News | Patrika News","4 foreigners found coronavirus infected in Bihar's Gaya, a young man from China quarantined in Agra. Patrika News | Coronavirus Updates In the investigation report that came on December 26 in the country, 196 new coronavirus cases were found in the last 24 hours. But due to foreign travelers or foreign tourists, coronavirus cases have started coming in the country. After Agra, 4 foreign coronaviruses were found infected in Bihar's Gaya. But surprisingly, none of the symptoms of corona were visible in them. One of the 12 passengers who returned from China at the Bengaluru airport has tested positive for coronavirus. As per the latest information, 2 COVID positive cases have been reported at Kolkata airport. , National News News | Undefined News | Patrika News","[{'Disease': 'Corona', 'Location': 'Bihar', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '4'}, {'Disease': 'Corona', 'Location': 'India', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '196'}, {'Disease': 'Corona', 'Location': 'Bengaluru', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '1'}, {'Disease': 'Corona', 'Location': 'Kolkata', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '2'}]","[{'Question': ""How many foreigners found coronavirus infected in Bihar's Gaya"", 'Answer': '4'}, {'Question': 'How many new coronavirus cases were found in the last 24 hours.', 'Answer': '196'}, {'Question': '2 COVID positive cases have been reported in which place', 'Answer': 'Kolkata Airport'}, {'Question': 'Which disease report had come on December 26 in the country', 'Answer': 'Corona Virus '}]",Saba
145,"सोजत में बरसाती पानी में बही कई बाइक, भागकर पकड़ा | Pre-monsoon rains soak up in Rajasthan's Pali - Dainik Bhaskar | पाली शहर सहित जिले में कई जगह सोमवार को हुई प्री-मानसून की बरसात ने मौसम सुहाना कर दिया। पाली में दोपहर बाद रिमझिम बरसात शुरू हुई जो देर शाम तक जारी रही। पाली में शाम पांच बजे तक 11 एमएम बरसात दर्ज की गई। | पाली शहर सहित जिले में कई जगह सोमवार को हुई प्री-मानसून की बरसात ने मौसम सुहाना कर दिया। पाली में दोपहर बाद रिमझिम बरसात शुरू हुई जो देर शाम तक जारी रही। पाली में शाम पांच बजे तक 11 एमएम बरसात दर्ज की गई। वहीPre-monsoon rains soak up in Rajasthan's Pali","Many bikes washed away in rain water in Sojat, caught running away. Pre-monsoon rains soak up Rajasthan's Pali - Dainik Bhaskar | The pre-monsoon rains on Monday at many places in the district including Pali city made the weather pleasant. It started raining in Pali after noon which continued till late evening. Pali recorded 11 mm of rain till 5 pm. ",[],"[{'Question': 'Many bikes washed away in rain water in which place', 'Answer': 'Sojat'}, {'Question': 'Which place soaked up with Pre-monsoon rains ', 'Answer': ""Rajasthan's Pali""}, {'Question': 'When did rain start in Pali ', 'Answer': 'After noon'}, {'Question': 'How many mm of rain was recorded till 5 pm in Pali', 'Answer': '11 mm'}]",Saba
144,"Bihar Gaya 4 foreign coronavirus infected youth Agra quarantine | बिहार के गया में 4 विदेशी कोरोनावायरस संक्रमित मिले, चीन से आया एक युवक आगरा में क्वारंटाइन | Patrika News | Coronavirus Updates देश में 26 दिसम्बर को आई जांच रिपोर्ट में बीते 24 घंटे में 196 नए कोरोनावायरस केस मिले। पर विदेश यात्रा करके आए या फिर विदेशी पर्यटकों की वजह से देश में कोरोनावायरस केस मिलने की शुरूआत हो गई है। आगरा के बाद बिहार के गया में 4 विदेशी कोरोनावायरस संक्रमित मिले। पर ताज्जुब यह है कि, उनमें कोरोना के कोई भी लक्षण प्रत्यक्ष रूप से नहीं दिख रहे थे। बेंगलुरु हवाई अड्डे पर चीन से लौटे 12 यात्रियों में से एक कोरोनावायरस कोविड पॉजिटिव मिला। नई सूचना के अनुसार, कोलकाता हवाईअड्डे पर 2 कोविड पॉजिटिव मामले सामने आए हैं। | National News News | undefined News | Patrika News","Bihar Gaya 4 foreign coronavirus infected youth Agra quarantine | 4 foreigners found coronavirus infected in Bihar's Gaya, a young man from China quarantined in Agra. Patrika News | Coronavirus Updates In the investigation report that came on December 26 in the country, 196 new coronavirus cases were found in the last 24 hours. But due to foreign travelers or foreign tourists, coronavirus cases have started coming in the country. After Agra, 4 foreign coronaviruses were found infected in Bihar's Gaya. But surprisingly, none of the symptoms of corona were visible in them. One of the 12 passengers who returned from China at the Bengaluru airport has tested positive for coronavirus. As per the latest information, 2 COVID positive cases have been reported at Kolkata airport.  National News News | Undefined News | Patrika News","[{'Disease': 'COVID-19', 'Location': 'Agra', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '1'}, {'Disease': 'COVID-19', 'Location': 'Bihar', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '4'}, {'Disease': 'COVID-19', 'Location': 'Kolkata', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '2'}, {'Disease': 'COVID-19', 'Location': 'Bengaluru', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '1'}, {'Disease': 'COVID-19', 'Location': 'India', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new ', 'Number': '196'}]","[{'Question': 'How many COVID-19 infected travelers were found in Bihar?', 'Answer': '4'}, {'Question': 'How many new cases of COVID-19 were recorded in the country in last 24 hours?', 'Answer': '196'}, {'Question': 'At which airport were two COVID-19 positive cases found?', 'Answer': 'Kolkata'}, {'Question': 'The cases of coronavirus having started coming in the country due?', 'Answer': 'Due to foreign travelers or foreign tourists '}]",Marwan
